Log file open, 05/04/16 00:25:25
LogInit:Display: Running engine for game: MyShaders
LogConfig:Warning: Failed to saved backup for config[Game]
LogConfig:Warning: Failed to saved backup for config[Input]
LogConfig:Warning: Failed to saved backup for config[Editor]
LogConfig:Warning: Failed to saved backup for config[Compat]
LogConfig:Warning: Failed to saved backup for config[Lightmass]
LogConfig:Warning: Failed to saved backup for config[Scalability]
LogInit: Version: 4.7.6-2513093+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Apr 15 2015 12:09:54
LogInit: Compiled with Visual C++: 18.00.21005.01
LogInit: Build Configuration: Development
LogInit: Branch Name: ++depot+UE4-Releases+4.7
LogInit: Command line:  
LogInit: Base directory: D:/Programs/Epic Games/Epic Games/4.7/Engine/Binaries/Win64/
LogInit: Rocket: 1
[2016.05.04-05.25.28:362][  0]LogTaskGraph: Started task graph with 3 named threads and 6 total threads.
[2016.05.04-05.27.47:662][ 16]LogModuleManager: Shutting down and abandoning module DesktopPlatform (94)
[2016.05.04-05.27.47:681][ 16]LogModuleManager: Shutting down and abandoning module DirectoryWatcher (93)
[2016.05.04-05.27.47:681][ 16]LogModuleManager: Shutting down and abandoning module HotReload (92)
[2016.05.04-05.27.47:682][ 16]LogModuleManager: Shutting down and abandoning module VisualStudioSourceCodeAccess (91)
[2016.05.04-05.27.47:682][ 16]LogModuleManager: Shutting down and abandoning module UObjectPlugin (90)
[2016.05.04-05.27.47:682][ 16]LogModuleManager: Shutting down and abandoning module SubversionSourceControl (89)
[2016.05.04-05.27.47:705][ 16]LogModuleManager: Shutting down and abandoning module PerforceSourceControl (88)
[2016.05.04-05.27.47:724][ 16]LogModuleManager: Shutting down and abandoning module SourceControl (87)
[2016.05.04-05.27.47:729][ 16]LogModuleManager: Shutting down and abandoning module GitSourceControl (86)
[2016.05.04-05.27.47:738][ 16]LogModuleManager: Shutting down and abandoning module BlankPlugin (85)
[2016.05.04-05.27.47:738][ 16]LogModuleManager: Shutting down and abandoning module PaperTiledImporter (84)
[2016.05.04-05.27.47:738][ 16]LogModuleManager: Shutting down and abandoning module PaperJsonImporter (83)
[2016.05.04-05.27.47:738][ 16]LogModuleManager: Shutting down and abandoning module ContentBrowser (82)
[2016.05.04-05.27.47:739][ 16]LogModuleManager: Shutting down and abandoning module Paper2DEditor (81)
[2016.05.04-05.27.47:754][ 16]LogModuleManager: Shutting down and abandoning module ScriptPlugin (80)
[2016.05.04-05.27.47:763][ 16]LogModuleManager: Shutting down and abandoning module UdpMessaging (79)
[2016.05.04-05.27.47:864][ 16]LogModuleManager: Shutting down and abandoning module Paper2D (78)
[2016.05.04-05.27.47:886][ 16]LogModuleManager: Shutting down and abandoning module WindowsMoviePlayer (77)
[2016.05.04-05.27.47:890][ 16]LogModuleManager: Shutting down and abandoning module Media (76)
[2016.05.04-05.27.47:890][ 16]LogModuleManager: Shutting down and abandoning module WmfMedia (75)
[2016.05.04-05.27.47:890][ 16]LogModuleManager: Shutting down and abandoning module OnlineBlueprintSupport (74)
[2016.05.04-05.27.47:890][ 16]LogModuleManager: Shutting down and abandoning module PropertyEditor (73)
[2016.05.04-05.27.47:890][ 16]LogModuleManager: Shutting down and abandoning module BehaviorTreeEditor (72)
[2016.05.04-05.27.47:905][ 16]LogModuleManager: Shutting down and abandoning module FunctionalTesting (71)
[2016.05.04-05.27.47:905][ 16]LogModuleManager: Shutting down and abandoning module CollisionAnalyzer (70)
[2016.05.04-05.27.47:924][ 16]LogModuleManager: Shutting down and abandoning module WorkspaceMenuStructure (69)
[2016.05.04-05.27.47:925][ 16]LogModuleManager: Shutting down and abandoning module MessageLog (68)
[2016.05.04-05.27.47:938][ 16]LogModuleManager: Shutting down and abandoning module Sequencer (67)
[2016.05.04-05.27.47:962][ 16]LogModuleManager: Shutting down and abandoning module AssetTools (66)
[2016.05.04-05.27.47:963][ 16]LogModuleManager: Shutting down and abandoning module UMGEditor (65)
[2016.05.04-05.27.47:983][ 16]LogModuleManager: Shutting down and abandoning module UMG (64)
[2016.05.04-05.27.47:984][ 16]LogModuleManager: Shutting down and abandoning module Slate (63)
[2016.05.04-05.27.47:984][ 16]LogModuleManager: Shutting down and abandoning module EditorStyle (62)
[2016.05.04-05.27.47:989][ 16]LogModuleManager: Shutting down and abandoning module SessionServices (61)
[2016.05.04-05.27.47:989][ 16]LogModuleManager: Shutting down and abandoning module SourceCodeAccess (60)
[2016.05.04-05.27.47:989][ 16]LogModuleManager: Shutting down and abandoning module HeadMountedDisplay (59)
[2016.05.04-05.27.47:990][ 16]LogModuleManager: Shutting down and abandoning module XAudio2 (58)
[2016.05.04-05.27.47:990][ 16]LogModuleManager: Shutting down and abandoning module Networking (56)
[2016.05.04-05.27.47:990][ 16]LogModuleManager: Shutting down and abandoning module Core (55)
[2016.05.04-05.27.47:990][ 16]LogModuleManager: Shutting down and abandoning module KismetCompiler (54)
[2016.05.04-05.27.47:990][ 16]LogModuleManager: Shutting down and abandoning module PhysXFormats (53)
[2016.05.04-05.27.47:990][ 16]LogModuleManager: Shutting down and abandoning module MeshUtilities (52)
[2016.05.04-05.27.48:011][ 16]LogModuleManager: Shutting down and abandoning module DerivedDataCache (51)
[2016.05.04-05.27.48:055][ 16]LogDerivedDataCache: Shutdown
[2016.05.04-05.27.48:055][ 16]LogModuleManager: Shutting down and abandoning module ShaderFormatOpenGL (50)
[2016.05.04-05.27.48:111][ 16]LogModuleManager: Shutting down and abandoning module ShaderFormatD3D (49)
[2016.05.04-05.27.48:111][ 16]LogModuleManager: Shutting down and abandoning module MetalShaderFormat (48)
[2016.05.04-05.27.48:122][ 16]LogModuleManager: Shutting down and abandoning module TextureFormatUncompressed (47)
[2016.05.04-05.27.48:122][ 16]LogModuleManager: Shutting down and abandoning module TextureFormatPVR (46)
[2016.05.04-05.27.48:122][ 16]LogModuleManager: Shutting down and abandoning module TextureFormatIntelISPCTexComp (45)
[2016.05.04-05.27.48:122][ 16]LogModuleManager: Shutting down and abandoning module TextureFormatDXT (44)
[2016.05.04-05.27.48:122][ 16]LogModuleManager: Shutting down and abandoning module ImageWrapper (43)
[2016.05.04-05.27.48:122][ 16]LogModuleManager: Shutting down and abandoning module TextureFormatASTC (42)
[2016.05.04-05.27.48:122][ 16]LogModuleManager: Shutting down and abandoning module TextureFormatAndroid (41)
[2016.05.04-05.27.48:122][ 16]LogModuleManager: Shutting down and abandoning module AudioFormatOpus (40)
[2016.05.04-05.27.48:139][ 16]LogModuleManager: Shutting down and abandoning module AudioFormatOgg (39)
[2016.05.04-05.27.48:139][ 16]LogModuleManager: Shutting down and abandoning module AudioFormatADPCM (38)
[2016.05.04-05.27.48:139][ 16]LogModuleManager: Shutting down and abandoning module LinuxTargetPlatform (37)
[2016.05.04-05.27.48:139][ 16]LogModuleManager: Shutting down and abandoning module LinuxServerTargetPlatform (36)
[2016.05.04-05.27.48:139][ 16]LogModuleManager: Shutting down and abandoning module LinuxNoEditorTargetPlatform (35)
[2016.05.04-05.27.48:139][ 16]LogModuleManager: Shutting down and abandoning module Messaging (34)
[2016.05.04-05.27.48:139][ 16]LogModuleManager: Shutting down and abandoning module IOSTargetPlatform (33)
[2016.05.04-05.27.48:139][ 16]LogModuleManager: Shutting down and abandoning module HTML5TargetPlatform (32)
[2016.05.04-05.27.48:139][ 16]LogModuleManager: Shutting down and abandoning module Android_PVRTCTargetPlatform (31)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module Android_ETC2TargetPlatform (30)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module Android_ETC1TargetPlatform (29)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module Android_ES31TargetPlatform (28)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module Android_DXTTargetPlatform (27)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module Android_ATCTargetPlatform (26)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module AndroidTargetPlatform (25)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module WindowsTargetPlatform (24)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module WindowsServerTargetPlatform (23)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module WindowsNoEditorTargetPlatform (22)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module WindowsClientTargetPlatform (21)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module TargetPlatform (20)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module InputCore (19)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module Settings (18)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module OnlineSubsystem (16)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module OculusRift (15)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module ExampleDeviceProfileSelector (14)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module TextureCompressor (13)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module ShaderCore (12)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module Landscape (11)
[2016.05.04-05.27.48:140][ 16]LogModuleManager: Shutting down and abandoning module SlateRHIRenderer (10)
[2016.05.04-05.27.48:208][ 16]LogModuleManager: Shutting down and abandoning module OpenGLDrv (9)
[2016.05.04-05.27.48:208][ 16]LogModuleManager: Shutting down and abandoning module D3D11RHI (8)
[2016.05.04-05.27.48:208][ 16]LogModuleManager: Shutting down and abandoning module Renderer (7)
[2016.05.04-05.27.48:208][ 16]LogModuleManager: Shutting down and abandoning module Engine (6)
[2016.05.04-05.27.48:208][ 16]LogModuleManager: Shutting down and abandoning module CoreUObject (5)
[2016.05.04-05.27.48:208][ 16]LogModuleManager: Shutting down and abandoning module NetworkFile (4)
[2016.05.04-05.27.48:223][ 16]LogModuleManager: Shutting down and abandoning module StreamingFile (3)
[2016.05.04-05.27.48:223][ 16]LogModuleManager: Shutting down and abandoning module SandboxFile (2)
[2016.05.04-05.27.48:229][ 16]LogModuleManager: Shutting down and abandoning module PakFile (1)
[2016.05.04-05.27.48:254][ 16]LogExit: Exiting.
[2016.05.04-05.27.48:268][ 16]Log file closed, 05/04/16 00:27:48
